tstop,beta0,beta1,mean_gs,std_gs,feasible,epoch_real,sync_frequency,Bandwidth (Gbps)
136.0,1.0,37.0,-33.36422214508057,0.01859018686227496,0.0,3.510666434007991e-07,2848462.019384562,1.193776641714436
136.0,1.0,46.0,-39.63604793548584,0.01535835084505374,0.0,4.002764775050893e-07,2498273.2091402635,1.4251026703029976
136.0,1.0,37.0,-33.41118392944336,0.009512613527476734,0.0,4.1909515857696533e-07,2386092.942222222,1.0
136.0,1.0,46.0,-39.63351249694824,0.017480933107435655,0.0,4.778407090733099e-07,2092747.6060784534,1.1937766417144358
136.0,1.0,46.0,-39.66089496612549,0.013348267599940256,0.0,5.704350769519806e-07,1753047.8759183674,1.0
136.0,,22.0,-21.554869079589842,0.004504448117222585,0.51,1.8626451492309416e-10,5368709120.000045,1000.0000000000083
136.0,,22.0,-21.554535102844238,0.00455590585479508,0.454,2.2235822709546097e-10,4497247585.854732,837.6776400682947
136.0,,22.0,-21.554716777801513,0.0044436307391151255,0.48,2.6544605759959535e-10,3767243744.5216155,701.7038286703854
136.0,,28.0,-27.51143045425415,0.003800047968979875,0.452,2.9103830456733647e-10,3435973836.800007,1000.000000000002
136.0,,22.0,-21.554840660095216,0.00466189034050324,0.488,3.168833031975827e-10,3155735849.472893,587.8016072274918
136.0,,28.0,-27.511558246612548,0.003432372526731295,0.447,3.4743472983665885e-10,2878238454.947019,837.6776400682921
136.0,,22.0,-21.554576683044434,0.00462342207320029,0.493,3.782878855065881e-10,2643489359.0653577,492.388263170674
136.0,,28.0,-27.511704540252687,0.00345540432026604,0.479,4.1475946499936883e-10,2411035996.4938273,701.7038286703835
136.0,,37.0,-33.49759216308594,0.00369252551463427,0.572,4.190951585769645e-10,2386092942.222227,1000.000000000002
136.0,,22.0,-21.5546875,0.004484710469841904,0.477,4.5159124156131006e-10,2214391927.84751,412.46263829013515
136.0,,28.0,-27.511608791351318,0.0038770956685766,0.463,4.951301612462221e-10,2019670943.6626554,587.8016072274929
136.0,,37.0,-33.49771671295166,0.00328961324994448,0.579,5.003060109647883e-10,1998776704.8243206,837.6776400682928
136.0,,22.0,-21.554942035675047,0.0045440595014951445,0.496,5.390990757787128e-10,1854946604.3055801,345.51072945922243
136.0,,46.0,-39.73776054382324,0.01501773647032674,0.397,5.7043507695198e-10,1753047875.918369,1000.000000000001
136.0,,28.0,-27.511400032043458,0.004299504356458735,0.432,5.910748211040432e-10,1691833189.801831,492.38826317067463
136.0,,37.0,-33.497786140441896,0.003674493788275815,0.579,5.972536295990907e-10,1674330553.1207147,701.703828670384
136.0,,22.0,-21.555031108856202,0.004576608422212255,0.503,6.435638842344691e-10,1553847293.9473882,289.4266124716752
136.0,,46.0,-39.737280464172365,0.01586260830517854,0.385,6.80972070479851e-10,1468489007.626031,837.6776400682926
136.0,,28.0,-27.511349582672118,0.004084596282336815,0.46,7.056113149395456e-10,1417210833.8224092,412.462638290136
136.0,,37.0,-33.4969367980957,0.005491640669060825,0.529,7.129874321945604e-10,1402549266.4323983,587.8016072274924
136.0,,22.0,-21.554815578460694,0.004685990174766585,0.511,7.682715324501219e-10,1301623134.2203515,242.44620170823325
136.0,,46.0,-39.736413192749026,0.016304155439138365,0.356,8.129285513987626e-10,1230120406.3744023,701.7038286703838
136.0,,28.0,-27.511272048950197,0.003952468163333785,0.443,8.423423059042395e-10,1187165826.7555704,345.5107294592222
136.0,,37.0,-33.49735107421875,0.0045095522946211955,0.55,8.511477423898219e-10,1174884159.5846052,492.38826317067475
136.0,,22.0,-21.554919815063478,0.004684022546280125,0.516,9.171446099331113e-10,1090340595.3319962,203.09176209047365
136.0,,46.0,-39.733847045898436,0.020182082382962062,0.345,9.704551160425975e-10,1030444359.0115564,587.8016072274914
136.0,,28.0,-27.511159324645995,0.004239228402730025,0.431,1.005568569116357e-09,994462268.1263294,289.42661247167547
136.0,,37.0,-33.49648208618164,0.006269704300211695,0.506,1.0160802935129464e-09,984174190.15445,412.46263829013566
136.0,,22.0,-21.554868602752684,0.00460440820315847,0.493,1.0948658124124457e-09,913353936.7683636,170.12542798525908
136.0,,46.0,-39.731116485595706,0.022064886568114107,0.297,1.1585066493639245e-09,863180198.8784853,492.3882631706747
136.0,,28.0,-27.510805511474608,0.005517519265413235,0.429,1.2004242694533166e-09,833038805.901024,242.446201708233
136.0,,37.0,-33.495904731750485,0.007931735890451779,0.512,1.212972920502105e-09,824420713.0247014,345.5107294592221
136.0,,22.0,-21.554915714263917,0.0044980554608627646,0.49,1.3070252326696785e-09,765096170.2992063,142.51026703029987
136.0,,46.0,-39.71969165802002,0.031133194733411022,0.199,1.3829981772815115e-09,723066751.9502078,412.4626382901355
136.0,,28.0,-27.510652256011962,0.0064092791639267805,0.439,1.4330384530204868e-09,697817981.0124774,203.09176209047362
136.0,,37.0,-33.494590759277344,0.011741439299657895,0.474,1.4480187395275547e-09,690598797.3099507,289.4266124716754
136.0,,22.0,-21.554740333557127,0.004625103028956744,0.474,1.5602961928924404e-09,640903954.3615264,119.37766417144357
136.0,,46.0,-39.651248168945315,0.01150646451860661,0.006,1.6509909195723107e-09,605696850.3854946,345.51072945922186
136.0,,28.0,-27.50968360900879,0.007612191326916165,0.376,1.7107278318944467e-09,584546519.5317526,170.12542798525902
136.0,,37.0,-33.48509464263916,0.02362160829361522,0.347,1.7286109480127761e-09,578499170.7645999,242.44620170823296
136.0,,22.0,-21.5544376373291,0.0048038327251560455,0.468,1.862645149230957e-09,536870912.0,100.0
136.0,,46.0,-39.64588375091553,0.001640109534491735,0.0,1.9709143954680606e-09,507378708.22771883,289.4266124716753
136.0,,28.0,-27.50714979171753,0.01275615862105036,0.339,2.042226926046374e-09,489661548.9914916,142.51026703029976
136.0,,37.0,-33.397663307189944,0.024012343375943553,0.023,2.0635753723495013e-09,484595820.1475536,203.09176209047357
136.0,,22.0,-21.554819583892822,0.0045265867607667595,0.516,2.2235822709546176e-09,449724758.5854716,83.76776400682918
136.0,,46.0,-39.64550666809082,0.0010147180335479452,0.0,2.352831568128502e-09,425019798.9290937,242.44620170823285
136.0,,28.0,-27.44458999633789,0.04891883367672558,0.13,2.437962801394438e-09,410178530.7913769,119.37766417144358
136.0,,37.0,-33.38546314239502,0.003585681359982065,0.0,2.4634480779280056e-09,405935083.0081612,170.1254279852589
136.0,,22.0,-21.553831768035888,0.0074928162619470945,0.462,2.654460575995963e-09,376724374.45216024,70.1703828670383
136.0,,46.0,-39.645371437072754,0.0007463124304194499,0.0,2.808755367920155e-09,356029582.149223,203.09176209047354
136.0,,28.0,-27.383995246887206,0.01219144931528712,0.001,2.910383045673369e-09,343597383.6800001,100.00000000000004
136.0,,37.0,-33.38439121246338,0.00187553087016562,0.0,2.940806773506778e-09,340042742.3552026,142.51026703029981
136.0,,22.0,-21.50998725891113,0.05086954310536378,0.247,3.1688330319758302e-09,315573584.947289,58.780160722749116
136.0,,46.0,-39.645267486572266,0.00054108950425866,0.0,3.3530265505131184e-09,298238020.1692613,170.1254279852589
136.0,,28.0,-27.37874345779419,0.00382491940399627,0.0,3.474347298366591e-09,287823845.49470174,83.76776400682917
136.0,,37.0,-33.38411808013916,0.001369850189075765,0.0,3.510666434007991e-09,284846201.9384562,119.37766417144358
136.0,,22.0,-21.413526344299317,0.03146929156500842,0.018,3.782878855065881e-09,264348935.90653577,49.2388263170674
136.0,,46.0,-39.64523448944092,0.00041786341171242,0.0,4.0027647750508925e-09,249827320.9140264,142.51026703029981
136.0,,28.0,-27.377894401550293,0.003129126108251465,0.0,4.147594649993694e-09,241103599.64938238,70.17038286703824
136.0,,37.0,-33.38382091522217,0.00081287880020677,0.0,4.190951585769653e-09,238609294.2222222,100.0
136.0,,22.0,-21.39602451324463,0.009851498669013324,0.0,4.515912415613101e-09,221439192.784751,41.24626382901352
136.0,,46.0,-39.645201683044434,0.000244613655377165,0.0,4.778407090733098e-09,209274760.6078454,119.3776641714436
136.0,,28.0,-27.377349281311034,0.0023104979540220804,0.0,4.9513016124622354e-09,201967094.36626494,58.780160722749116
136.0,,37.0,-33.3837854385376,0.000732316487119495,0.0,5.003060109647891e-09,199877670.48243174,83.76776400682915
136.0,,22.0,-21.39198751449585,0.006684625218622331,0.0,5.390990757787138e-09,185494660.43055767,34.55107294592218
136.0,,46.0,-39.645182037353514,0.000161601063155085,0.0,5.704350769519805e-09,175304787.59183675,100.00000000000001
136.0,,28.0,-27.37704153060913,0.00195369261782612,0.0,5.91074821104044e-09,169183318.98018286,49.23882631706739
136.0,,37.0,-33.383714294433595,0.00045371968881224,0.0,5.972536295990919e-09,167433055.31207114,70.17038286703827
136.0,,22.0,-21.390851402282713,0.00539599100593472,0.0,6.435638842344694e-09,155384729.39473876,28.942661247167507
136.0,,46.0,-39.645191764831544,0.00017444074037484,0.0,6.809720704798518e-09,146848900.76260293,83.76776400682917
136.0,,28.0,-27.37685031890869,0.001432928515714545,0.0,7.05611314939547e-09,141721083.38224062,41.246263829013515
136.0,,37.0,-33.3837272644043,0.000572861320688345,0.0,7.129874321945618e-09,140254926.64323956,58.78016072274912
136.0,,22.0,-21.390036392211915,0.0046653379220515,0.0,7.682715324501232e-09,130162313.42203489,24.244620170823286
136.0,,46.0,-39.645166015625,4.626712470781e-05,0.0,8.12928551398764e-09,123012040.63744001,70.17038286703826
136.0,,28.0,-27.37709312438965,0.002020626532612325,0.0,8.423423059042403e-09,118716582.67555691,34.55107294592218
136.0,,37.0,-33.38368740081787,0.00039269629633051,0.0,8.511477423898235e-09,117488415.9584603,49.238826317067385
136.0,,22.0,-21.389392375946045,0.0037770457100122653,0.0,9.17144609933112e-09,109034059.53319952,20.309176209047347
136.0,,46.0,-39.645175552368165,0.0001014659370412,0.0,9.704551160425981e-09,103044435.90115558,58.78016072274911
136.0,,28.0,-27.376658535003664,0.0010487639228813,0.0,1.0055685691163585e-08,99446226.81263278,28.9426612471675
136.0,,37.0,-33.38368797302246,0.0003549508663127,0.0,1.0160802935129478e-08,98417419.01544487,41.246263829013515
136.0,,22.0,-21.389209938049316,0.0037147542345337,0.0,1.0948658124124472e-08,91335393.67683624,17.012542798525885
136.0,,46.0,-39.645166015625,4.6238035429265e-05,0.0,1.1585066493639263e-08,86318019.88784839,49.238826317067385
136.0,,28.0,-27.37665205001831,0.00105295967368869,0.0,1.2004242694533176e-08,83303880.59010234,24.244620170823286
136.0,,37.0,-33.38366527557373,0.00029534580535252005,0.0,1.2129729205021062e-08,82442071.30247007,34.55107294592218
136.0,,22.0,-21.389630603790284,0.004253872239496505,0.0,1.3070252326696794e-08,76509617.02992056,14.251026703029975
136.0,,46.0,-39.64516258239746,2.309759292984e-05,0.0,1.3829981772815122e-08,72306675.19502074,41.24626382901352
136.0,,28.0,-27.380930805206297,0.005009291903115764,0.0,1.4330384530204879e-08,69781798.10124768,20.309176209047344
136.0,,37.0,-33.38370532989502,0.00045605367049571997,0.0,1.448018739527556e-08,69059879.73099501,28.94266124716751
136.0,,22.0,-21.398507499694823,0.00948971551842983,0.0,1.5602961928924402e-08,64090395.436152644,11.93776641714436
136.0,,46.0,-39.64517593383789,0.00011550116323632,0.0,1.6509909195723107e-08,60569685.03854946,34.551072945922186
136.0,,28.0,-27.376818561553954,0.0015156347741139451,0.0,1.710727831894449e-08,58454651.95317518,17.01254279852588
136.0,,37.0,-33.38833923339844,0.0041945116478018,0.0,1.7286109480127773e-08,57849917.07645995,24.24462017082328
136.0,,22.0,-21.391853618621827,0.0061640782281756,0.0,1.8626451492309567e-08,53687091.20000001,10.000000000000002
136.0,,46.0,-39.651696395874026,0.00391115199308837,0.0,1.970914395468062e-08,50737870.82277185,28.94266124716751
136.0,,28.0,-27.37733726501465,0.0023099142272257752,0.0,2.0422269260463732e-08,48966154.89914918,14.251026703029982
136.0,,37.0,-33.385640144348145,0.00285529199754814,0.0,2.0635753723495023e-08,48459582.014755346,20.309176209047347
136.0,,22.0,-21.416571044921874,0.014404499810188964,0.0,2.2235822709546183e-08,44972475.85854714,8.376776400682916
136.0,,46.0,-39.64649410247803,0.001968229206977375,0.0,2.352831568128503e-08,42501979.89290935,24.244620170823275
136.0,,28.0,-27.379397106170654,0.004208060132805195,0.0,2.4379628013944374e-08,41017853.079137705,11.937766417144363
136.0,,37.0,-33.38641185760498,0.00333203260088334,0.0,2.4634480779280064e-08,40593508.300816104,17.012542798525885
136.0,,22.0,-21.395399951934813,0.00824763614218677,0.0,2.6544605759959658e-08,37672437.44521598,7.017038286703821
136.0,,46.0,-39.6646146774292,0.00632558269426222,0.0,2.8087553679201554e-08,35602958.2149223,20.30917620904735
136.0,,28.0,-27.381300067901613,0.00548236072063441,0.0,2.91038304567337e-08,34359738.368,10.0
136.0,,37.0,-33.39962158203125,0.006262090592645055,0.0,2.9408067735067784e-08,34004274.23552026,14.251026703029979
136.0,,22.0,-21.415661334991455,0.013614790374413096,0.0,3.168833031975831e-08,31557358.49472889,5.87801607227491
136.0,,46.0,-39.65696830749512,0.012083854759111945,0.0,3.35302655051312e-08,29823802.016926114,17.01254279852588
136.0,,28.0,-27.397216701507567,0.016160139488056256,0.0,3.474347298366591e-08,28782384.549470175,8.376776400682916
136.0,,37.0,-33.412847900390624,0.0072519095381721405,0.0,3.5106664340079894e-08,28484620.19384563,11.937766417144363
136.0,,22.0,-21.352046775817872,0.051036152988672215,0.0,3.782878855065884e-08,26434893.590653557,4.923882631706737
136.0,,46.0,-39.66205768585205,0.008232444361783515,0.0,4.0027647750508933e-08,24982732.091402635,14.251026703029977
136.0,,28.0,-27.330780029296875,0.042295944504439784,0.0,4.1475946499936954e-08,24110359.964938235,7.017038286703824
136.0,,37.0,-33.38776473999023,0.004508958791848225,0.0,4.190951585769653e-08,23860929.422222223,10.0
136.0,,22.0,-21.316129302978517,0.06661025974899527,0.0,4.515912415613101e-08,22143919.278475102,4.1246263829013525
136.0,,46.0,-39.65309219360351,0.00491495301248501,0.0,4.778407090733097e-08,20927476.060784545,11.937766417144363
136.0,,28.0,-27.37531795501709,0.03114294819533821,0.0,4.9513016124622356e-08,20196709.43662649,5.87801607227491
136.0,,37.0,-33.392083930969235,0.005823471536859815,0.0,5.003060109647891e-08,19987767.048243176,8.376776400682916
136.0,,22.0,-21.404765796661376,0.011871698545291975,0.0,5.390990757787139e-08,18549466.043055765,3.4551072945922177
136.0,,46.0,-39.56615390777588,0.032048320025205565,0.0,5.704350769519806e-08,17530478.759183675,10.000000000000002
136.0,,28.0,-27.2842227935791,0.0540179537609219,0.0,5.9107482110404434e-08,16918331.89801828,4.923882631706737
136.0,,37.0,-33.4001968383789,0.007920091436244494,0.0,5.972536295990921e-08,16743305.531207109,7.017038286703824
136.0,,22.0,-21.229558849334715,0.07320483159273859,0.0,6.435638842344698e-08,15538472.939473866,2.8942661247167485
136.0,,46.0,-39.56809673309326,0.02902526259422298,0.0,6.80972070479852e-08,14684890.076260287,8.376776400682914
136.0,,28.0,-27.226958560943604,0.053806718997657245,0.0,7.05611314939547e-08,14172108.338224063,4.124626382901352
136.0,,37.0,-33.300842475891116,0.04377175085246559,0.0,7.129874321945621e-08,14025492.66432395,5.87801607227491
136.0,,22.0,-21.270938777923583,0.07562814634293312,0.0,7.682715324501234e-08,13016231.342203487,2.4244620170823272
136.0,,46.0,-39.539516639709475,0.031578532513231,0.0,8.129285513987643e-08,12301204.063743997,7.017038286703824
136.0,,28.0,-27.380592346191406,0.01906337635591622,0.0,8.423423059042404e-08,11871658.267555691,3.455107294592218
136.0,,37.0,-33.30232257843018,0.033790760394185736,0.0,8.51147742389824e-08,11748841.595846023,4.923882631706736
136.0,,22.0,-21.270918750762938,0.05882716607302423,0.0,9.171446099331122e-08,10903405.953319952,2.030917620904735
136.0,,46.0,-39.51990661621094,0.03481565834954376,0.0,9.704551160425981e-08,10304443.590115558,5.878016072274912
136.0,,28.0,-27.313218593597412,0.03796096695587034,0.0,1.0055685691163588e-07,9944622.681263275,2.894266124716749
136.0,,37.0,-33.31640338897705,0.0320625639520585,0.0,1.0160802935129476e-07,9841741.901544489,4.124626382901352
136.0,,22.0,-21.321680068969727,0.06525078825652594,0.0,1.0948658124124467e-07,9133539.367683629,1.7012542798525894
136.0,,46.0,-39.66350078582764,0.00596324990037824,0.0,1.1585066493639268e-07,8631801.988784837,4.9238826317067375
136.0,,28.0,-27.167906188964842,0.05633252672851081,0.0,1.2004242694533178e-07,8330388.059010233,2.4244620170823277
136.0,,37.0,-33.24032783508301,0.04926589857786889,0.0,1.2129729205021064e-07,8244207.130247006,3.455107294592217
136.0,,22.0,-21.415013694763182,0.013859158335253542,0.0,1.3070252326696794e-07,7650961.7029920565,1.4251026703029976
136.0,,46.0,-39.60495738983154,0.029407270252704572,0.0,1.382998177281512e-07,7230667.519502074,4.1246263829013525
136.0,,28.0,-27.31197919845581,0.03545995242893691,0.0,1.433038453020488e-07,6978179.810124768,2.0309176209047344
136.0,,37.0,-33.31534690856934,0.03349147271364924,0.0,1.4480187395275567e-07,6905987.973099497,2.894266124716749
136.0,,22.0,-21.174022579193114,0.071672217734158,0.0,1.5602961928924407e-07,6409039.543615263,1.1937766417144355
136.0,,46.0,-39.594350051879886,0.023402695264667227,0.0,1.6509909195723111e-07,6056968.503854944,3.455107294592218
136.0,,28.0,-27.288165950775145,0.048930554650723886,0.0,1.7107278318944481e-07,5845465.195317522,1.7012542798525891
136.0,,37.0,-33.3554012298584,0.03386871954426165,0.0,1.7286109480127773e-07,5784991.707645996,2.424462017082328
136.0,,22.0,-21.156724739074708,0.08034166917204853,0.0,1.862645149230957e-07,5368709.12,1.0
136.0,,46.0,-39.596363639831544,0.022159290965646467,0.0,1.9709143954680636e-07,5073787.082277181,2.8942661247167485
136.0,,28.0,-27.28447723388672,0.04695384074002499,0.0,2.0422269260463738e-07,4896615.489914917,1.425102670302998
136.0,,37.0,-33.30714721679688,0.04308230206370349,0.0,2.0635753723495025e-07,4845958.201475534,2.0309176209047344
136.0,,46.0,-39.587453842163086,0.024758291244506802,0.0,2.352831568128503e-07,4250197.989290934,2.4244620170823272
136.0,,28.0,-27.291107273101808,0.043678222224116284,0.0,2.4379628013944386e-07,4101785.307913768,1.1937766417144355
136.0,,37.0,-33.30280094146728,0.03357063392177219,0.0,2.4634480779280054e-07,4059350.8300816114,1.701254279852589
136.0,,46.0,-39.549934196472165,0.02508264072239395,0.0,2.808755367920156e-07,3560295.821492229,2.030917620904735
136.0,,28.0,-27.20127124786377,0.050274292938411194,0.0,2.9103830456733704e-07,3435973.8368,1.0
136.0,,37.0,-33.25376243591309,0.04587838836014266,0.0,2.940806773506779e-07,3400427.423552025,1.4251026703029976
136.0,,46.0,-39.566707611083984,0.02893953621387476,0.0,3.353026550513118e-07,2982380.2016926133,1.7012542798525894
136.0,,37.0,-33.33343105316162,0.027399832010269118,0.0,3.510666434007991e-07,2848462.019384562,1.193776641714436
136.0,,46.0,-39.55356769561767,0.02715994883328671,0.0,4.002764775050893e-07,2498273.2091402635,1.4251026703029976
136.0,,37.0,-33.399654960632326,0.00787816480733449,0.0,4.1909515857696533e-07,2386092.942222222,1.0
136.0,,46.0,-39.53633460998535,0.03212522175163026,0.0,4.778407090733099e-07,2092747.6060784534,1.1937766417144358
136.0,,46.0,-39.587357902526854,0.02159382104873653,0.0,5.704350769519806e-07,1753047.8759183674,1.0
